moveId,name,category,naturalStatus,isolationStatus,forcedStatus,equipped,eligible,affordable,selected,submitted,resolved,successful,valueProducing,decisionEligible,decisionSelected,triggerApplicable,triggerActivated,triggerResolved,triggerValueProducing,naturalEquipped,naturalEligible,naturalSelected,naturalResolved,naturalSuccessful,naturalTriggerApplicable,naturalTriggerTriggered,naturalTriggerResolved,isolationEquipped,isolationEligible,isolationSelected,isolationResolved,isolationSuccessful,isolationTriggerApplicable,isolationTriggerTriggered,isolationTriggerResolved,forcedEquipped,forcedEligible,forcedSelected,forcedResolved,forcedSuccessful,forcedTriggerApplicable,forcedTriggerTriggered,forcedTriggerResolved,errorCount,errors,followUp
simulation-cell:f28c0a93:success-rate,move-kurokonwaku-dark-energy-spiral,natural,success-rate,0,0,,null
simulation-cell:f28c0a93:value-production-rate,move-kurokonwaku-dark-energy-spiral,natural,value-production-rate,0,0,,null
simulation-cell:04160e74:activation-rate,move-kurokonwaku-darkness-buster,isolation,activation-rate,0,0,,null
simulation-cell:04160e74:resolution-rate,move-kurokonwaku-darkness-buster,isolation,resolution-rate,0,0,,null
simulation-cell:04160e74:success-rate,move-kurokonwaku-darkness-buster,isolation,success-rate,0,0,,null
simulation-cell:04160e74:trigger-rate,move-kurokonwaku-darkness-buster,isolation,trigger-rate,0,0,,null
simulation-cell:04160e74:value-production-rate,move-kurokonwaku-darkness-buster,isolation,value-production-rate,0,0,,null
simulation-cell:20917c99:activation-rate,move-kurokonwaku-darkness-buster,natural,activation-rate,0,0,,null
simulation-cell:20917c99:resolution-rate,move-kurokonwaku-darkness-buster,natural,resolution-rate,0,0,,null
simulation-cell:20917c99:success-rate,move-kurokonwaku-darkness-buster,natural,success-rate,0,0,,null
simulation-cell:20917c99:trigger-rate,move-kurokonwaku-darkness-buster,natural,trigger-rate,0,0,,null
simulation-cell:20917c99:value-production-rate,move-kurokonwaku-darkness-buster,natural,value-production-rate,0,0,,null
simulation-cell:473e7117:activation-rate,move-kurokonwaku-darkness-buster,forced,activation-rate,16,16,1,"{""confidence"":0.95,""lower"":0.806392319214,""upper"":1}"
simulation-cell:473e7117:resolution-rate,move-kurokonwaku-darkness-buster,forced,resolution-rate,8,16,0.5,"{""confidence"":0.95,""lower"":0.27999563596,""upper"":0.72000436404}"
simulation-cell:473e7117:success-rate,move-kurokonwaku-darkness-buster,forced,success-rate,0,8,0,"{""confidence"":0.95,""lower"":0,""upper"":0.324407565237}"
simulation-cell:473e7117:trigger-rate,move-kurokonwaku-darkness-buster,forced,trigger-rate,16,16,1,"{""confidence"":0.95,""lower"":0.806392319214,""upper"":1}"
simulation-cell:473e7117:value-production-rate,move-kurokonwaku-darkness-buster,forced,value-production-rate,0,8,0,"{""confidence"":0.95,""lower"":0,""upper"":0.324407565237}"
simulation-cell:bba73afb:affordability-rate,move-kurokonwaku-darkness-buster,forced,affordability-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:bba73afb:resolution-rate,move-kurokonwaku-darkness-buster,forced,resolution-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:bba73afb:selection-rate,move-kurokonwaku-darkness-buster,forced,selection-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:bba73afb:submission-rate,move-kurokonwaku-darkness-buster,forced,submission-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:bba73afb:success-rate,move-kurokonwaku-darkness-buster,forced,success-rate,2,4,0.5,"{""confidence"":0.95,""lower"":0.150038989008,""upper"":0.849961010992}"
simulation-cell:bba73afb:value-production-rate,move-kurokonwaku-darkness-buster,forced,value-production-rate,2,4,0.5,"{""confidence"":0.95,""lower"":0.150038989008,""upper"":0.849961010992}"
simulation-cell:bd72be28:affordability-rate,move-kurokonwaku-darkness-buster,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:bd72be28:resolution-rate,move-kurokonwaku-darkness-buster,isolation,resolution-rate,0,0,,null
simulation-cell:bd72be28:selection-rate,move-kurokonwaku-darkness-buster,isolation,selection-rate,0,30,0,"{""confidence"":0.95,""lower"":0,""upper"":0.113513393336}"
simulation-cell:bd72be28:submission-rate,move-kurokonwaku-darkness-buster,isolation,submission-rate,0,0,,null
simulation-cell:bd72be28:success-rate,move-kurokonwaku-darkness-buster,isolation,success-rate,0,0,,null
simulation-cell:bd72be28:value-production-rate,move-kurokonwaku-darkness-buster,isolation,value-production-rate,0,0,,null
simulation-cell:c73316d5:affordability-rate,move-kurokonwaku-darkness-buster,natural,affordability-rate,0,0,,null
simulation-cell:c73316d5:resolution-rate,move-kurokonwaku-darkness-buster,natural,resolution-rate,0,0,,null
simulation-cell:c73316d5:selection-rate,move-kurokonwaku-darkness-buster,natural,selection-rate,0,0,,null
simulation-cell:c73316d5:submission-rate,move-kurokonwaku-darkness-buster,natural,submission-rate,0,0,,null
simulation-cell:c73316d5:success-rate,move-kurokonwaku-darkness-buster,natural,success-rate,0,0,,null
simulation-cell:c73316d5:value-production-rate,move-kurokonwaku-darkness-buster,natural,value-production-rate,0,0,,null
simulation-cell:068b34fc:affordability-rate,move-kurokonwaku-darkness-choke,natural,affordability-rate,0,0,,null
simulation-cell:068b34fc:resolution-rate,move-kurokonwaku-darkness-choke,natural,resolution-rate,0,0,,null
simulation-cell:068b34fc:selection-rate,move-kurokonwaku-darkness-choke,natural,selection-rate,0,0,,null
simulation-cell:068b34fc:submission-rate,move-kurokonwaku-darkness-choke,natural,submission-rate,0,0,,null
simulation-cell:068b34fc:success-rate,move-kurokonwaku-darkness-choke,natural,success-rate,0,0,,null
simulation-cell:068b34fc:value-production-rate,move-kurokonwaku-darkness-choke,natural,value-production-rate,0,0,,null
simulation-cell:21faefbc:activation-rate,move-kurokonwaku-darkness-choke,forced,activation-rate,44,48,0.916666666667,"{""confidence"":0.95,""lower"":0.804466981981,""upper"":0.967116243205}"
simulation-cell:21faefbc:resolution-rate,move-kurokonwaku-darkness-choke,forced,resolution-rate,20,44,0.454545454545,"{""confidence"":0.95,""lower"":0.317052341323,""upper"":0.59933816812}"
simulation-cell:21faefbc:success-rate,move-kurokonwaku-darkness-choke,forced,success-rate,0,20,0,"{""confidence"":0.95,""lower"":0,""upper"":0.161125158271}"
simulation-cell:21faefbc:trigger-rate,move-kurokonwaku-darkness-choke,forced,trigger-rate,48,48,1,"{""confidence"":0.95,""lower"":0.925899870223,""upper"":1}"
simulation-cell:21faefbc:value-production-rate,move-kurokonwaku-darkness-choke,forced,value-production-rate,0,20,0,"{""confidence"":0.95,""lower"":0,""upper"":0.161125158271}"
simulation-cell:62425a7d:activation-rate,move-kurokonwaku-darkness-choke,isolation,activation-rate,97,104,0.932692307692,"{""confidence"":0.95,""lower"":0.867542132295,""upper"":0.967016310989}"
simulation-cell:62425a7d:resolution-rate,move-kurokonwaku-darkness-choke,isolation,resolution-rate,46,97,0.474226804124,"{""confidence"":0.95,""lower"":0.37774492211,""upper"":0.57267229658}"
simulation-cell:62425a7d:success-rate,move-kurokonwaku-darkness-choke,isolation,success-rate,0,46,0,"{""confidence"":0.95,""lower"":0,""upper"":0.0770735632}"
simulation-cell:62425a7d:trigger-rate,move-kurokonwaku-darkness-choke,isolation,trigger-rate,104,104,1,"{""confidence"":0.95,""lower"":0.964378645572,""upper"":1}"
simulation-cell:62425a7d:value-production-rate,move-kurokonwaku-darkness-choke,isolation,value-production-rate,0,46,0,"{""confidence"":0.95,""lower"":0,""upper"":0.0770735632}"
simulation-cell:b87362e1:affordability-rate,move-kurokonwaku-darkness-choke,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:b87362e1:resolution-rate,move-kurokonwaku-darkness-choke,isolation,resolution-rate,22,22,1,"{""confidence"":0.95,""lower"":0.851345125187,""upper"":1}"
simulation-cell:b87362e1:selection-rate,move-kurokonwaku-darkness-choke,isolation,selection-rate,22,30,0.733333333333,"{""confidence"":0.95,""lower"":0.555520382899,""upper"":0.858173366878}"
simulation-cell:b87362e1:submission-rate,move-kurokonwaku-darkness-choke,isolation,submission-rate,22,22,1,"{""confidence"":0.95,""lower"":0.851345125187,""upper"":1}"
simulation-cell:b87362e1:success-rate,move-kurokonwaku-darkness-choke,isolation,success-rate,12,22,0.545454545455,"{""confidence"":0.95,""lower"":0.346597953066,""upper"":0.730797058315}"
simulation-cell:b87362e1:value-production-rate,move-kurokonwaku-darkness-choke,isolation,value-production-rate,12,22,0.545454545455,"{""confidence"":0.95,""lower"":0.346597953066,""upper"":0.730797058315}"
simulation-cell:c6b62020:activation-rate,move-kurokonwaku-darkness-choke,natural,activation-rate,0,0,,null
simulation-cell:c6b62020:resolution-rate,move-kurokonwaku-darkness-choke,natural,resolution-rate,0,0,,null
simulation-cell:c6b62020:success-rate,move-kurokonwaku-darkness-choke,natural,success-rate,0,0,,null
simulation-cell:c6b62020:trigger-rate,move-kurokonwaku-darkness-choke,natural,trigger-rate,0,0,,null
simulation-cell:c6b62020:value-production-rate,move-kurokonwaku-darkness-choke,natural,value-production-rate,0,0,,null
simulation-cell:e5bae6f0:affordability-rate,move-kurokonwaku-darkness-choke,forced,affordability-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:e5bae6f0:resolution-rate,move-kurokonwaku-darkness-choke,forced,resolution-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:e5bae6f0:selection-rate,move-kurokonwaku-darkness-choke,forced,selection-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:e5bae6f0:submission-rate,move-kurokonwaku-darkness-choke,forced,submission-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:e5bae6f0:success-rate,move-kurokonwaku-darkness-choke,forced,success-rate,7,10,0.7,"{""confidence"":0.95,""lower"":0.396778147245,""upper"":0.892208732681}"
simulation-cell:e5bae6f0:value-production-rate,move-kurokonwaku-darkness-choke,forced,value-production-rate,7,10,0.7,"{""confidence"":0.95,""lower"":0.396778147245,""upper"":0.892208732681}"
simulation-cell:10cc3b2c:activation-rate,move-kurokonwaku-dimension-scream,forced,activation-rate,0,0,,null
simulation-cell:10cc3b2c:resolution-rate,move-kurokonwaku-dimension-scream,forced,resolution-rate,0,0,,null
simulation-cell:10cc3b2c:success-rate,move-kurokonwaku-dimension-scream,forced,success-rate,0,0,,null
simulation-cell:10cc3b2c:trigger-rate,move-kurokonwaku-dimension-scream,forced,trigger-rate,0,0,,null
simulation-cell:10cc3b2c:value-production-rate,move-kurokonwaku-dimension-scream,forced,value-production-rate,0,0,,null
simulation-cell:8d4855ad:activation-rate,move-kurokonwaku-dimension-scream,isolation,activation-rate,9,10,0.9,"{""confidence"":0.95,""lower"":0.595849972926,""upper"":0.982123786925}"
simulation-cell:8d4855ad:resolution-rate,move-kurokonwaku-dimension-scream,isolation,resolution-rate,4,9,0.444444444444,"{""confidence"":0.95,""lower"":0.188778520962,""upper"":0.733348706678}"
simulation-cell:8d4855ad:success-rate,move-kurokonwaku-dimension-scream,isolation,success-rate,0,4,0,"{""confidence"":0.95,""lower"":0,""upper"":0.489890836857}"
simulation-cell:8d4855ad:trigger-rate,move-kurokonwaku-dimension-scream,isolation,trigger-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:8d4855ad:value-production-rate,move-kurokonwaku-dimension-scream,isolation,value-production-rate,0,4,0,"{""confidence"":0.95,""lower"":0,""upper"":0.489890836857}"
simulation-cell:c370a130:activation-rate,move-kurokonwaku-dimension-scream,natural,activation-rate,0,0,,null
simulation-cell:c370a130:resolution-rate,move-kurokonwaku-dimension-scream,natural,resolution-rate,0,0,,null
simulation-cell:c370a130:success-rate,move-kurokonwaku-dimension-scream,natural,success-rate,0,0,,null
simulation-cell:c370a130:trigger-rate,move-kurokonwaku-dimension-scream,natural,trigger-rate,0,0,,null
simulation-cell:c370a130:value-production-rate,move-kurokonwaku-dimension-scream,natural,value-production-rate,0,0,,null
simulation-cell:d01fc439:affordability-rate,move-kurokonwaku-dimension-scream,isolation,affordability-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:d01fc439:resolution-rate,move-kurokonwaku-dimension-scream,isolation,resolution-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:d01fc439:selection-rate,move-kurokonwaku-dimension-scream,isolation,selection-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:d01fc439:submission-rate,move-kurokonwaku-dimension-scream,isolation,submission-rate,2,2,1,"{""confidence"":0.95,""lower"":0.342380227144,""upper"":1}"
simulation-cell:d01fc439:success-rate,move-kurokonwaku-dimension-scream,isolation,success-rate,1,2,0.5,"{""confidence"":0.95,""lower"":0.094531205622,""upper"":0.905468794378}"
simulation-cell:d01fc439:value-production-rate,move-kurokonwaku-dimension-scream,isolation,value-production-rate,1,2,0.5,"{""confidence"":0.95,""lower"":0.094531205622,""upper"":0.905468794378}"
simulation-cell:d702dd68:affordability-rate,move-kurokonwaku-dimension-scream,forced,affordability-rate,0,0,,null
simulation-cell:d702dd68:resolution-rate,move-kurokonwaku-dimension-scream,forced,resolution-rate,0,0,,null
simulation-cell:d702dd68:selection-rate,move-kurokonwaku-dimension-scream,forced,selection-rate,0,0,,null
simulation-cell:d702dd68:submission-rate,move-kurokonwaku-dimension-scream,forced,submission-rate,0,0,,null
simulation-cell:d702dd68:success-rate,move-kurokonwaku-dimension-scream,forced,success-rate,0,0,,null
simulation-cell:d702dd68:value-production-rate,move-kurokonwaku-dimension-scream,forced,value-production-rate,0,0,,null
simulation-cell:eff81614:affordability-rate,move-kurokonwaku-dimension-scream,natural,affordability-rate,0,0,,null
simulation-cell:eff81614:resolution-rate,move-kurokonwaku-dimension-scream,natural,resolution-rate,0,0,,null
simulation-cell:eff81614:selection-rate,move-kurokonwaku-dimension-scream,natural,selection-rate,0,0,,null
simulation-cell:eff81614:submission-rate,move-kurokonwaku-dimension-scream,natural,submission-rate,0,0,,null
simulation-cell:eff81614:success-rate,move-kurokonwaku-dimension-scream,natural,success-rate,0,0,,null
simulation-cell:eff81614:value-production-rate,move-kurokonwaku-dimension-scream,natural,value-production-rate,0,0,,null
simulation-cell:05974ebb:activation-rate,move-kurokonwaku-dismissive-kick,forced,activation-rate,18,19,0.947368421053,"{""confidence"":0.95,""lower"":0.753612688119,""upper"":0.990648005948}"
simulation-cell:05974ebb:resolution-rate,move-kurokonwaku-dismissive-kick,forced,resolution-rate,9,18,0.5,"{""confidence"":0.95,""lower"":0.290310214912,""upper"":0.709689785088}"
simulation-cell:05974ebb:success-rate,move-kurokonwaku-dismissive-kick,forced,success-rate,0,9,0,"{""confidence"":0.95,""lower"":0,""upper"":0.299145048757}"
simulation-cell:05974ebb:trigger-rate,move-kurokonwaku-dismissive-kick,forced,trigger-rate,19,19,1,"{""confidence"":0.95,""lower"":0.831820775722,""upper"":1}"
simulation-cell:05974ebb:value-production-rate,move-kurokonwaku-dismissive-kick,forced,value-production-rate,0,9,0,"{""confidence"":0.95,""lower"":0,""upper"":0.299145048757}"
simulation-cell:1ca1e99f:affordability-rate,move-kurokonwaku-dismissive-kick,forced,affordability-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:1ca1e99f:resolution-rate,move-kurokonwaku-dismissive-kick,forced,resolution-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:1ca1e99f:selection-rate,move-kurokonwaku-dismissive-kick,forced,selection-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:1ca1e99f:submission-rate,move-kurokonwaku-dismissive-kick,forced,submission-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:1ca1e99f:success-rate,move-kurokonwaku-dismissive-kick,forced,success-rate,1,4,0.25,"{""confidence"":0.95,""lower"":0.045587260757,""upper"":0.699358157671}"
simulation-cell:1ca1e99f:value-production-rate,move-kurokonwaku-dismissive-kick,forced,value-production-rate,1,4,0.25,"{""confidence"":0.95,""lower"":0.045587260757,""upper"":0.699358157671}"
simulation-cell:7078d5e8:activation-rate,move-kurokonwaku-dismissive-kick,isolation,activation-rate,82,90,0.911111111111,"{""confidence"":0.95,""lower"":0.834294533663,""upper"":0.954269507487}"
simulation-cell:7078d5e8:resolution-rate,move-kurokonwaku-dismissive-kick,isolation,resolution-rate,38,82,0.463414634146,"{""confidence"":0.95,""lower"":0.359550960126,""upper"":0.570552744051}"
simulation-cell:7078d5e8:success-rate,move-kurokonwaku-dismissive-kick,isolation,success-rate,0,38,0,"{""confidence"":0.95,""lower"":0,""upper"":0.09180986836}"
simulation-cell:7078d5e8:trigger-rate,move-kurokonwaku-dismissive-kick,isolation,trigger-rate,90,90,1,"{""confidence"":0.95,""lower"":0.959064374372,""upper"":1}"
simulation-cell:7078d5e8:value-production-rate,move-kurokonwaku-dismissive-kick,isolation,value-production-rate,0,38,0,"{""confidence"":0.95,""lower"":0,""upper"":0.09180986836}"
simulation-cell:7d42a195:activation-rate,move-kurokonwaku-dismissive-kick,natural,activation-rate,0,0,,null
simulation-cell:7d42a195:resolution-rate,move-kurokonwaku-dismissive-kick,natural,resolution-rate,0,0,,null
simulation-cell:7d42a195:success-rate,move-kurokonwaku-dismissive-kick,natural,success-rate,0,0,,null
simulation-cell:7d42a195:trigger-rate,move-kurokonwaku-dismissive-kick,natural,trigger-rate,0,0,,null
simulation-cell:7d42a195:value-production-rate,move-kurokonwaku-dismissive-kick,natural,value-production-rate,0,0,,null
simulation-cell:8071cd21:affordability-rate,move-kurokonwaku-dismissive-kick,natural,affordability-rate,0,0,,null
simulation-cell:8071cd21:resolution-rate,move-kurokonwaku-dismissive-kick,natural,resolution-rate,0,0,,null
simulation-cell:8071cd21:selection-rate,move-kurokonwaku-dismissive-kick,natural,selection-rate,0,0,,null
simulation-cell:8071cd21:submission-rate,move-kurokonwaku-dismissive-kick,natural,submission-rate,0,0,,null
simulation-cell:8071cd21:success-rate,move-kurokonwaku-dismissive-kick,natural,success-rate,0,0,,null
simulation-cell:8071cd21:value-production-rate,move-kurokonwaku-dismissive-kick,natural,value-production-rate,0,0,,null
simulation-cell:c2951cfc:affordability-rate,move-kurokonwaku-dismissive-kick,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:c2951cfc:resolution-rate,move-kurokonwaku-dismissive-kick,isolation,resolution-rate,18,18,1,"{""confidence"":0.95,""lower"":0.82412077612,""upper"":1}"
simulation-cell:c2951cfc:selection-rate,move-kurokonwaku-dismissive-kick,isolation,selection-rate,18,30,0.6,"{""confidence"":0.95,""lower"":0.423203602398,""upper"":0.754093718934}"
simulation-cell:c2951cfc:submission-rate,move-kurokonwaku-dismissive-kick,isolation,submission-rate,18,18,1,"{""confidence"":0.95,""lower"":0.82412077612,""upper"":1}"
simulation-cell:c2951cfc:success-rate,move-kurokonwaku-dismissive-kick,isolation,success-rate,8,18,0.444444444444,"{""confidence"":0.95,""lower"":0.245595181144,""upper"":0.662835843731}"
simulation-cell:c2951cfc:value-production-rate,move-kurokonwaku-dismissive-kick,isolation,value-production-rate,8,18,0.444444444444,"{""confidence"":0.95,""lower"":0.245595181144,""upper"":0.662835843731}"
simulation-cell:012ec3db:affordability-rate,move-kurokonwaku-ear-piercer,forced,affordability-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:012ec3db:resolution-rate,move-kurokonwaku-ear-piercer,forced,resolution-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:012ec3db:selection-rate,move-kurokonwaku-ear-piercer,forced,selection-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:012ec3db:submission-rate,move-kurokonwaku-ear-piercer,forced,submission-rate,10,10,1,"{""confidence"":0.95,""lower"":0.722467199814,""upper"":1}"
simulation-cell:012ec3db:success-rate,move-kurokonwaku-ear-piercer,forced,success-rate,4,10,0.4,"{""confidence"":0.95,""lower"":0.168180329586,""upper"":0.687326230451}"
simulation-cell:012ec3db:value-production-rate,move-kurokonwaku-ear-piercer,forced,value-production-rate,4,10,0.4,"{""confidence"":0.95,""lower"":0.168180329586,""upper"":0.687326230451}"
simulation-cell:310481e1:activation-rate,move-kurokonwaku-ear-piercer,natural,activation-rate,0,0,,null
simulation-cell:310481e1:resolution-rate,move-kurokonwaku-ear-piercer,natural,resolution-rate,0,0,,null
simulation-cell:310481e1:success-rate,move-kurokonwaku-ear-piercer,natural,success-rate,0,0,,null
simulation-cell:310481e1:trigger-rate,move-kurokonwaku-ear-piercer,natural,trigger-rate,0,0,,null
simulation-cell:310481e1:value-production-rate,move-kurokonwaku-ear-piercer,natural,value-production-rate,0,0,,null
simulation-cell:34d1c6b5:affordability-rate,move-kurokonwaku-ear-piercer,natural,affordability-rate,0,0,,null
simulation-cell:34d1c6b5:resolution-rate,move-kurokonwaku-ear-piercer,natural,resolution-rate,0,0,,null
simulation-cell:34d1c6b5:selection-rate,move-kurokonwaku-ear-piercer,natural,selection-rate,0,0,,null
simulation-cell:34d1c6b5:submission-rate,move-kurokonwaku-ear-piercer,natural,submission-rate,0,0,,null
simulation-cell:34d1c6b5:success-rate,move-kurokonwaku-ear-piercer,natural,success-rate,0,0,,null
simulation-cell:34d1c6b5:value-production-rate,move-kurokonwaku-ear-piercer,natural,value-production-rate,0,0,,null
simulation-cell:7bde0f88:affordability-rate,move-kurokonwaku-ear-piercer,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:7bde0f88:resolution-rate,move-kurokonwaku-ear-piercer,isolation,resolution-rate,20,20,1,"{""confidence"":0.95,""lower"":0.838874841729,""upper"":1}"
simulation-cell:7bde0f88:selection-rate,move-kurokonwaku-ear-piercer,isolation,selection-rate,20,30,0.666666666667,"{""confidence"":0.95,""lower"":0.487800516303,""upper"":0.807695019252}"
simulation-cell:7bde0f88:submission-rate,move-kurokonwaku-ear-piercer,isolation,submission-rate,20,20,1,"{""confidence"":0.95,""lower"":0.838874841729,""upper"":1}"
simulation-cell:7bde0f88:success-rate,move-kurokonwaku-ear-piercer,isolation,success-rate,9,20,0.45,"{""confidence"":0.95,""lower"":0.258197858131,""upper"":0.657914657696}"
simulation-cell:7bde0f88:value-production-rate,move-kurokonwaku-ear-piercer,isolation,value-production-rate,9,20,0.45,"{""confidence"":0.95,""lower"":0.258197858131,""upper"":0.657914657696}"
simulation-cell:7bf303bc:activation-rate,move-kurokonwaku-ear-piercer,isolation,activation-rate,86,86,1,"{""confidence"":0.95,""lower"":0.957241802648,""upper"":1}"
simulation-cell:7bf303bc:resolution-rate,move-kurokonwaku-ear-piercer,isolation,resolution-rate,46,86,0.53488372093,"{""confidence"":0.95,""lower"":0.430243027136,""upper"":0.636541284677}"
simulation-cell:7bf303bc:success-rate,move-kurokonwaku-ear-piercer,isolation,success-rate,0,46,0,"{""confidence"":0.95,""lower"":0,""upper"":0.0770735632}"
simulation-cell:7bf303bc:trigger-rate,move-kurokonwaku-ear-piercer,isolation,trigger-rate,86,86,1,"{""confidence"":0.95,""lower"":0.957241802648,""upper"":1}"
simulation-cell:7bf303bc:value-production-rate,move-kurokonwaku-ear-piercer,isolation,value-production-rate,0,46,0,"{""confidence"":0.95,""lower"":0,""upper"":0.0770735632}"
simulation-cell:fd93375f:activation-rate,move-kurokonwaku-ear-piercer,forced,activation-rate,43,43,1,"{""confidence"":0.95,""lower"":0.917990196653,""upper"":1}"
simulation-cell:fd93375f:resolution-rate,move-kurokonwaku-ear-piercer,forced,resolution-rate,23,43,0.53488372093,"{""confidence"":0.95,""lower"":0.389156404613,""upper"":0.67488942306}"
simulation-cell:fd93375f:success-rate,move-kurokonwaku-ear-piercer,forced,success-rate,0,23,0,"{""confidence"":0.95,""lower"":0,""upper"":0.143116618648}"
simulation-cell:fd93375f:trigger-rate,move-kurokonwaku-ear-piercer,forced,trigger-rate,43,43,1,"{""confidence"":0.95,""lower"":0.917990196653,""upper"":1}"
simulation-cell:fd93375f:value-production-rate,move-kurokonwaku-ear-piercer,forced,value-production-rate,0,23,0,"{""confidence"":0.95,""lower"":0,""upper"":0.143116618648}"
simulation-cell:223be0c6:affordability-rate,move-kurokonwaku-eggsplosives,isolation,affordability-rate,30,30,1,"{""confidence"":0.95,""lower"":0.886486606664,""upper"":1}"
simulation-cell:223be0c6:resolution-rate,move-kurokonwaku-eggsplosives,isolation,resolution-rate,19,19,1,"{""confidence"":0.95,""lower"":0.831820775722,""upper"":1}"
simulation-cell:223be0c6:selection-rate,move-kurokonwaku-eggsplosives,isolation,selection-rate,19,30,0.633333333333,"{""confidence"":0.95,""lower"":0.455135636409,""upper"":0.781260792035}"
simulation-cell:223be0c6:submission-rate,move-kurokonwaku-eggsplosives,isolation,submission-rate,19,19,1,"{""confidence"":0.95,""lower"":0.831820775722,""upper"":1}"
simulation-cell:223be0c6:success-rate,move-kurokonwaku-eggsplosives,isolation,success-rate,12,19,0.631578947368,"{""confidence"":0.95,""lower"":0.410395331483,""upper"":0.808504872654}"
simulation-cell:223be0c6:value-production-rate,move-kurokonwaku-eggsplosives,isolation,value-production-rate,12,19,0.631578947368,"{""confidence"":0.95,""lower"":0.410395331483,""upper"":0.808504872654}"
simulation-cell:52926d79:activation-rate,move-kurokonwaku-eggsplosives,forced,activation-rate,17,17,1,"{""confidence"":0.95,""lower"":0.815681864749,""upper"":1}"
simulation-cell:52926d79:resolution-rate,move-kurokonwaku-eggsplosives,forced,resolution-rate,9,17,0.529411764706,"{""confidence"":0.95,""lower"":0.309632350452,""upper"":0.73834893571}"
simulation-cell:52926d79:success-rate,move-kurokonwaku-eggsplosives,forced,success-rate,0,9,0,"{""confidence"":0.95,""lower"":0,""upper"":0.299145048757}"
simulation-cell:52926d79:trigger-rate,move-kurokonwaku-eggsplosives,forced,trigger-rate,17,17,1,"{""confidence"":0.95,""lower"":0.815681864749,""upper"":1}"
simulation-cell:52926d79:value-production-rate,move-kurokonwaku-eggsplosives,forced,value-production-rate,0,9,0,"{""confidence"":0.95,""lower"":0,""upper"":0.299145048757}"
simulation-cell:70898bb5:affordability-rate,move-kurokonwaku-eggsplosives,forced,affordability-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:70898bb5:resolution-rate,move-kurokonwaku-eggsplosives,forced,resolution-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:70898bb5:selection-rate,move-kurokonwaku-eggsplosives,forced,selection-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:70898bb5:submission-rate,move-kurokonwaku-eggsplosives,forced,submission-rate,4,4,1,"{""confidence"":0.95,""lower"":0.510109163143,""upper"":1}"
simulation-cell:70898bb5:success-rate,move-kurokonwaku-eggsplosives,forced,success-rate,2,4,0.5,"{""confidence"":0.95,""lower"":0.150038989008,""upper"":0.849961010992}"
simulation-cell:70898bb5:value-production-rate,move-kurokonwaku-eggsplosives,forced,value-production-rate,2,4,0.5,"{""confidence"":0.95,""lower"":0.150038989008,""upper"":0.849961010992}"
